product,process_id,bom_id
000IAVT001,000IA081,IA000026
000SNV149,153XT081,XT153113
000IABW072,000IA143,IA000060
000IABW108,000IA220,IA000097
000IABW112,000IA232,IA000112
014OANI049,014OA002,OA014603
000IABW045,000IA089,IA000031
014OLNI032,014OL001,OL014602
014OLNI034,014OL001,OL014602
012Y3NI153,012Y3002,Y3012603
020YUNI150,020YU001,YU020603
012Y1NI054,012Y1002,Y1012604
020YUNI162,020YU001,YU020603
000SNV332,345XT053,XT345075
012Y1NI057,012Y1002,Y1012604
012Y3NI160,012Y3002,Y3012603
008OKNI075,008OK001,OK008601
012Y3NI122,012Y3001,Y3012604
008OKNI036,008OK001,OK008601
0008WNV472,132X2296,8W000A01
012Y1NI059,012Y1002,Y1012604
008OKNI079,008OK001,OK008601
020YUNI214,020YU002,YU020604
012Y3NI167,012Y3001,Y3012604
020YUNI219,020YU002,YU020604
020YUNI228,020YU001,YU020603
020YUNI153,020YU006,YU020611
010YKNI046,010YK024,YK010632
000IABW032,000IA033,IA000013
020YUNI115,020YU002,YU020604
020YUNI254,020YU002,YU020604
020YUNI221,020YU002,YU020604
016OFNI031,016OF004,OF016606
020YUNI216,020YU002,YU020604
020YUNI174,020YU002,YU020604
020YUNI230,020YU001,YU020603
020YUNI156,020YU006,YU020611
020YUNI271,020YU001,YU020603
020YUNI110,020YU006,YU020611
008YKNI091,008YK046,YK008646
012Y3NI126,012Y3001,Y3012604
008OKNI048,008OK001,OK008601
000IABW094,000IA193,IA000090
020YUNI125,020YU002,YU020604
012Y3NI134,012Y3002,Y3012603
000IABW123,000IA259,IA000121
020YUNI286,020YU002,YU020604
012Y3NI190,012Y3002,Y3012603
020YUNI289,020YU006,YU020611
008OKNI039,008OK001,OK008601
132X2NV188,132X2341,X2132403
012DNUK014,012DN020,DN012025
020YUNI130,020YU002,YU020604
012Y3NI169,012Y3002,Y3012603
000IABW142,000IA317,IA000140
010YKNI052,010YK031,YK010634
048TPAW103,048TP199,TP048141
000IABW015,000IA039,IA000017
020YUNI297,020YU002,YU020604
020YUNI244,020YU002,YU020604
016OFNI035,016OF003,OF016610
020YUNI122,020YU002,YU020604
008Y6AW034,008Y6089,Y6008089
012Y3NI132,012Y3001,Y3012604
014OLNI044,014OL001,OL014602
0008WZI012,096EF064,8W000A01
0086ANV178,0086A137,6A008211
000IABW036,000IA031,IA000016
020YUNI303,020YU002,YU020604
020YUNI311,020YU002,YU020604
000IAQR011,000IA179,IA000083
000IABW109,000IA313,IA000025
020YUNI052,020YU006,YU020611
020YUNI043,020YU006,YU020611
020YUNI160,020YU006,YU020611
020YUNI175,020YU002,YU020604
020YUNI307,020YU002,YU020604
